query,gene_hit,%identiy,length,n_mismatch,gapopen,querystart,queryend,subjectstart,subjectend,evalue,bitscore
ab445320-026c-4436-9e1a-8a000474c96d,T1_L3S2P55,100.000,57,0,0,2267,2323,1,57,5.58e-27,106
ad35790f-5e5f-4d52-bf18-a31609c813e7,T2_L3S2P21,98.214,56,0,1,822,876,1,56,3.48e-24,97.1
ad35790f-5e5f-4d52-bf18-a31609c813e7,T1_L3S2P55,96.491,57,1,1,348,403,1,57,4.50e-23,93.5
b4b9d027-a28e-4d68-9113-5daba7b2d92f,T2_L3S2P21,100.000,56,0,0,38,93,1,56,4.18e-27,104
54ecbe25-ad0e-4ead-9c55-6ba406b62f78,T2_L3S2P21,88.679,53,1,5,1583,1632,61,11,2.66e-13,60.2
18a349b7-a227-437f-a553-a72f2cd80a8b,T1_L3S2P55,100.000,57,0,0,1378,1434,1,57,4.47e-27,106
a82e85fb-f47e-407a-8002-f933507531c7,T1_L3S2P55,100.000,57,0,0,4870,4926,57,1,1.12e-26,106
a82e85fb-f47e-407a-8002-f933507531c7,T2_L3S2P21,96.774,62,0,2,4388,4448,61,1,1.45e-25,102
4432e76e-5c52-4bfb-8947-f86d30fffc0f,T2_L3S2P21,98.361,61,1,0,394,454,1,61,3.48e-28,108
182023da-98c7-4a36-aa56-5e61d8e080f0,T1_L3S2P55,100.000,57,0,0,1347,1403,1,57,1.07e-26,106
4fd7faf3-f9c8-4e14-a370-8fb67ec5c279,T2_L3S2P21,96.721,61,1,1,2895,2954,1,61,4.26e-25,100
4fd7faf3-f9c8-4e14-a370-8fb67ec5c279,T1_L3S2P55,97.778,45,1,0,2420,2464,11,55,2.00e-18,78.7
926da01c-b3cb-46b9-855d-a76313c79241,T2_L3S2P21,100.000,59,0,0,25,83,1,59,6.33e-29,110
f9314e56-9ad1-438c-88d0-af7c1b17a726,T1_L3S2P55,100.000,57,0,0,3790,3846,1,57,1.04e-26,106
4214ad90-84bd-4f1d-9086-3c2dea60c86d,T2_L3S2P21,100.000,61,0,0,391,451,61,1,8.55e-30,113
